Average Packet Size,Label
850.3571429,DoS Hulk
851.2142857,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
856.3571429,DoS Hulk
6.0,DoS Hulk
994.0,DoS Hulk
784.4117647,DoS Hulk
1321.444444,DoS Hulk
795.2,DoS Hulk
996.9166667,DoS Hulk
0.0,DoS Hulk
1002.333333,DoS Hulk
854.1428571,DoS Hulk
0.0,DoS Hulk
793.6666667,DoS Hulk
915.7692308,DoS Hulk
917.2307692,DoS Hulk
7.25,DoS Hulk
998.0833333,DoS Hulk
919.5384615,DoS Hulk
921.3076923,DoS Hulk
0.0,DoS Hulk
995.0833333,DoS Hulk
0.0,DoS Hulk
852.9285714,DoS Hulk
849.4285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1328.333333,DoS Hulk
1000.75,DoS Hulk
0.0,DoS Hulk
1090.181818,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
999.6666667,DoS Hulk
0.0,DoS Hulk
920.2307692,DoS Hulk
916.6923077,DoS Hulk
995.75,DoS Hulk
1087.090909,DoS Hulk
0.0,DoS Hulk
920.6153846,DoS Hulk
852.5,DoS Hulk
1088.0,DoS Hulk
999.75,DoS Hulk
1.714285714,DoS Hulk
794.2,DoS Hulk
918.6153846,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1197.5,DoS Hulk
918.7692308,DoS Hulk
998.0833333,DoS Hulk
916.0,DoS Hulk
920.6153846,DoS Hulk
0.0,DoS Hulk
921.6923077,DoS Hulk
919.5384615,DoS Hulk
0.0,DoS Hulk
1000.333333,DoS Hulk
816.5294118,DoS Hulk
0.0,DoS Hulk
921.0769231,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
800.4666667,DoS Hulk
795.7333333,DoS Hulk
1332.333333,DoS Hulk
850.4285714,DoS Hulk
0.0,DoS Hulk
925.6923077,DoS Hulk
7.666666667,DoS Hulk
918.6153846,DoS Hulk
994.4166667,DoS Hulk
996.0,DoS Hulk
852.2142857,DoS Hulk
947.6153846,DoS Hulk
851.3571429,DoS Hulk
853.4285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
917.9230769,DoS Hulk
1086.818182,DoS Hulk
0.0,DoS Hulk
796.8666667,DoS Hulk
851.2857143,DoS Hulk
996.9166667,DoS Hulk
4.5,DoS Hulk
999.4166667,DoS Hulk
1088.727273,DoS Hulk
991.5,DoS Hulk
1002.333333,DoS Hulk
993.6666667,DoS Hulk
0.0,DoS Hulk
1191.2,DoS Hulk
853.2857143,DoS Hulk
0.0,DoS Hulk
1244.1,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
994.9166667,DoS Hulk
919.9230769,DoS Hulk
855.9285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
937.7692308,DoS Hulk
0.0,DoS Hulk
995.8333333,DoS Hulk
1201.3,DoS Hulk
918.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
854.7857143,DoS Hulk
850.7857143,DoS Hulk
916.6153846,DoS Hulk
0.0,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
1000.5,DoS Hulk
854.5,DoS Hulk
1000.916667,DoS Hulk
922.6153846,DoS Hulk
0.0,DoS Hulk
1195.8,DoS Hulk
1087.090909,DoS Hulk
919.3846154,DoS Hulk
875.3571429,DoS Hulk
793.4,DoS Hulk
2.4,DoS Hulk
992.3333333,DoS Hulk
921.0,DoS Hulk
1082.363636,DoS Hulk
916.7692308,DoS Hulk
4.5,DoS Hulk
856.7857143,DoS Hulk
797.2666667,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
992.5,DoS Hulk
855.1428571,DoS Hulk
691.2777778,DoS Hulk
0.0,DoS Hulk
1328.666667,DoS Hulk
1192.2,DoS Hulk
0.0,DoS Hulk
746.25,DoS Hulk
0.0,DoS Hulk
917.3846154,DoS Hulk
0.0,DoS Hulk
993.5,DoS Hulk
993.8333333,DoS Hulk
1085.454545,DoS Hulk
792.6666667,DoS Hulk
743.9375,DoS Hulk
796.0666667,DoS Hulk
855.3571429,DoS Hulk
856.8571429,DoS Hulk
916.9230769,DoS Hulk
0.0,DoS Hulk
998.25,DoS Hulk
852.2142857,DoS Hulk
797.9333333,DoS Hulk
853.8571429,DoS Hulk
997.1666667,DoS Hulk
924.3846154,DoS Hulk
0.0,DoS Hulk
997.5,DoS Hulk
917.1538462,DoS Hulk
822.4666667,DoS Hulk
1335.222222,DoS Hulk
0.0,DoS Hulk
852.6428571,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
918.1538462,DoS Hulk
998.1666667,DoS Hulk
0.0,DoS Hulk
853.7857143,DoS Hulk
0.0,DoS Hulk
852.7857143,DoS Hulk
0.0,DoS Hulk
662.0,DoS Hulk
854.7857143,DoS Hulk
998.9166667,DoS Hulk
922.7692308,DoS Hulk
921.1538462,DoS Hulk
758.4117647,DoS Hulk
0.0,DoS Hulk
918.6923077,DoS Hulk
1023.75,DoS Hulk
0.0,DoS Hulk
1195.5,DoS Hulk
6.0,DoS Hulk
0.0,DoS Hulk
941.4615385,DoS Hulk
854.7857143,DoS Hulk
920.9230769,DoS Hulk
919.2307692,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
994.9166667,DoS Hulk
835.6,DoS Hulk
915.0769231,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
924.0769231,DoS Hulk
6.0,DoS Hulk
993.9166667,DoS Hulk
1084.090909,DoS Hulk
0.0,DoS Hulk
993.75,DoS Hulk
853.8571429,DoS Hulk
0.0,DoS Hulk
1324.444444,DoS Hulk
736.3333333,DoS Hulk
995.1666667,DoS Hulk
793.8666667,DoS Hulk
0.0,DoS Hulk
796.0,DoS Hulk
743.75,DoS Hulk
794.6,DoS Hulk
795.1333333,DoS Hulk
920.0,DoS Hulk
919.4615385,DoS Hulk
1194.4,DoS Hulk
920.3076923,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1324.555556,DoS Hulk
0.0,DoS Hulk
748.0,DoS Hulk
922.6923077,DoS Hulk
996.5,DoS Hulk
823.6666667,DoS Hulk
993.0,DoS Hulk
998.1666667,DoS Hulk
853.6428571,DoS Hulk
800.5333333,DoS Hulk
1082.727273,DoS Hulk
799.6666667,DoS Hulk
0.0,DoS Hulk
743.9375,DoS Hulk
1085.818182,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
994.1666667,DoS Hulk
920.7692308,DoS Hulk
851.5,DoS Hulk
0.0,DoS Hulk
1083.454545,DoS Hulk
855.9285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
815.2666667,DoS Hulk
4.5,DoS Hulk
917.3846154,DoS Hulk
796.7333333,DoS Hulk
916.6153846,DoS Hulk
856.5,DoS Hulk
922.0769231,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
852.5714286,DoS Hulk
997.1666667,DoS Hulk
835.75,DoS Hulk
795.8666667,DoS Hulk
850.0,DoS Hulk
0.0,DoS Hulk
918.5384615,DoS Hulk
995.0833333,DoS Hulk
746.9375,DoS Hulk
796.2,DoS Hulk
922.7692308,DoS Hulk
991.9166667,DoS Hulk
1191.7,DoS Hulk
0.0,DoS Hulk
1193.4,DoS Hulk
0.0,DoS Hulk
853.2857143,DoS Hulk
1089.090909,DoS Hulk
0.0,DoS Hulk
4.5,DoS Hulk
991.5,DoS Hulk
916.9230769,DoS Hulk
1333.333333,DoS Hulk
0.0,DoS Hulk
941.6153846,DoS Hulk
0.0,DoS Hulk
995.5833333,DoS Hulk
1238.7,DoS Hulk
996.1666667,DoS Hulk
996.6666667,DoS Hulk
1086.363636,DoS Hulk
996.5833333,DoS Hulk
0.0,DoS Hulk
797.7333333,DoS Hulk
993.6666667,DoS Hulk
993.3333333,DoS Hulk
0.0,DoS Hulk
993.6666667,DoS Hulk
920.5384615,DoS Hulk
7.25,DoS Hulk
921.3076923,DoS Hulk
994.4166667,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1115.363636,DoS Hulk
997.6666667,DoS Hulk
998.8333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1087.181818,DoS Hulk
1087.090909,DoS Hulk
924.0,DoS Hulk
850.1428571,DoS Hulk
0.0,DoS Hulk
948.0769231,DoS Hulk
1366.777778,DoS Hulk
1326.0,DoS Hulk
995.1666667,DoS Hulk
0.0,DoS Hulk
797.0666667,DoS Hulk
0.0,DoS Hulk
995.75,DoS Hulk
853.4285714,DoS Hulk
0.0,DoS Hulk
995.75,DoS Hulk
853.5,DoS Hulk
921.0769231,DoS Hulk
0.0,DoS Hulk
736.3888889,DoS Hulk
920.6153846,DoS Hulk
0.0,DoS Hulk
1369.0,DoS Hulk
0.0,DoS Hulk
997.25,DoS Hulk
748.125,DoS Hulk
1140.272727,DoS Hulk
854.8571429,DoS Hulk
0.0,DoS Hulk
994.8333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1087.0,DoS Hulk
920.9230769,DoS Hulk
1089.545455,DoS Hulk
853.5714286,DoS Hulk
0.0,DoS Hulk
796.6666667,DoS Hulk
747.375,DoS Hulk
855.4285714,DoS Hulk
997.75,DoS Hulk
995.3333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1083.818182,DoS Hulk
998.5833333,DoS Hulk
917.8461538,DoS Hulk
1196.4,DoS Hulk
870.3571429,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
924.4615385,DoS Hulk
4.5,DoS Hulk
995.75,DoS Hulk
0.0,DoS Hulk
1082.363636,DoS Hulk
0.0,DoS Hulk
995.6666667,DoS Hulk
921.6153846,DoS Hulk
878.9285714,DoS Hulk
826.0666667,DoS Hulk
851.6428571,DoS Hulk
920.1538462,DoS Hulk
1329.555556,DoS Hulk
745.4375,DoS Hulk
922.0,DoS Hulk
0.0,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
743.625,DoS Hulk
0.0,DoS Hulk
997.3333333,DoS Hulk
795.2666667,DoS Hulk
1494.75,DoS Hulk
994.5,DoS Hulk
992.0833333,DoS Hulk
917.8461538,DoS Hulk
1326.666667,DoS Hulk
1082.818182,DoS Hulk
0.0,DoS Hulk
997.5,DoS Hulk
918.6923077,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
940.6923077,DoS Hulk
919.3076923,DoS Hulk
920.6923077,DoS Hulk
797.2,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
850.6428571,DoS Hulk
796.1333333,DoS Hulk
853.7857143,DoS Hulk
0.0,DoS Hulk
745.3125,DoS Hulk
799.0666667,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
936.5384615,DoS Hulk
853.5714286,DoS Hulk
916.1538462,DoS Hulk
0.0,DoS Hulk
997.4166667,DoS Hulk
917.6923077,DoS Hulk
997.8333333,DoS Hulk
1091.818182,DoS Hulk
795.1333333,DoS Hulk
795.8666667,DoS Hulk
858.2857143,DoS Hulk
854.9285714,DoS Hulk
918.6923077,DoS Hulk
0.0,DoS Hulk
824.6,DoS Hulk
993.3333333,DoS Hulk
797.2666667,DoS Hulk
0.0,DoS Hulk
920.6923077,DoS Hulk
1083.727273,DoS Hulk
1087.727273,DoS Hulk
994.0,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
1092.363636,DoS Hulk
0.0,DoS Hulk
921.2307692,DoS Hulk
853.0714286,DoS Hulk
851.7857143,DoS Hulk
755.8235294,DoS Hulk
918.1538462,DoS Hulk
798.4,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
1088.909091,DoS Hulk
920.1538462,DoS Hulk
851.3571429,DoS Hulk
999.5,DoS Hulk
1192.6,DoS Hulk
996.0833333,DoS Hulk
0.0,DoS Hulk
1085.727273,DoS Hulk
0.0,DoS Hulk
990.8333333,DoS Hulk
794.5333333,DoS Hulk
4.5,DoS Hulk
821.5333333,DoS Hulk
992.25,DoS Hulk
994.6666667,DoS Hulk
916.6153846,DoS Hulk
857.0714286,DoS Hulk
919.8461538,DoS Hulk
747.9375,DoS Hulk
925.2307692,DoS Hulk
0.0,DoS Hulk
916.8461538,DoS Hulk
1082.181818,DoS Hulk
920.6923077,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1083.727273,DoS Hulk
1492.25,DoS Hulk
919.1538462,DoS Hulk
856.2142857,DoS Hulk
997.0833333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
793.5333333,DoS Hulk
0.0,DoS Hulk
7.25,DoS Hulk
1082.545455,DoS Hulk
915.3846154,DoS Hulk
852.2142857,DoS Hulk
1085.727273,DoS Hulk
851.1428571,DoS Hulk
993.9166667,DoS Hulk
852.3571429,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
918.9230769,DoS Hulk
993.8333333,DoS Hulk
916.3846154,DoS Hulk
0.0,DoS Hulk
854.2142857,DoS Hulk
0.0,DoS Hulk
918.9230769,DoS Hulk
0.0,DoS Hulk
990.5,DoS Hulk
920.5384615,DoS Hulk
995.5,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
920.6923077,DoS Hulk
827.4,DoS Hulk
1330.444444,DoS Hulk
826.0666667,DoS Hulk
0.0,DoS Hulk
919.0,DoS Hulk
917.6923077,DoS Hulk
852.9285714,DoS Hulk
0.0,DoS Hulk
853.0,DoS Hulk
0.0,DoS Hulk
1088.0,DoS Hulk
795.8666667,DoS Hulk
921.7692308,DoS Hulk
919.4615385,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
920.8461538,DoS Hulk
851.5,DoS Hulk
794.8,DoS Hulk
991.9166667,DoS Hulk
919.3076923,DoS Hulk
921.5384615,DoS Hulk
924.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1327.333333,DoS Hulk
853.3571429,DoS Hulk
916.8461538,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1069.0,DoS Hulk
919.0,DoS Hulk
1189.4,DoS Hulk
0.0,DoS Hulk
795.3333333,DoS Hulk
797.5333333,DoS Hulk
1087.727273,DoS Hulk
995.5,DoS Hulk
0.0,DoS Hulk
995.5,DoS Hulk
0.0,DoS Hulk
918.6923077,DoS Hulk
0.0,DoS Hulk
994.5833333,DoS Hulk
0.0,DoS Hulk
1002.25,DoS Hulk
0.0,DoS Hulk
852.2857143,DoS Hulk
850.3571429,DoS Hulk
852.2857143,DoS Hulk
921.0769231,DoS Hulk
920.3846154,DoS Hulk
996.1666667,DoS Hulk
0.0,DoS Hulk
997.6666667,DoS Hulk
993.3333333,DoS Hulk
996.0,DoS Hulk
745.0,DoS Hulk
0.0,DoS Hulk
798.4,DoS Hulk
919.0,DoS Hulk
1490.375,DoS Hulk
976.6153846,DoS Hulk
0.0,DoS Hulk
853.9285714,DoS Hulk
1001.083333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
992.0,DoS Hulk
915.5384615,DoS Hulk
1193.7,DoS Hulk
852.9285714,DoS Hulk
921.2307692,DoS Hulk
0.0,DoS Hulk
853.3571429,DoS Hulk
919.0,DoS Hulk
0.0,DoS Hulk
851.9285714,DoS Hulk
1200.3,DoS Hulk
997.1666667,DoS Hulk
0.0,DoS Hulk
916.6923077,DoS Hulk
851.2142857,DoS Hulk
6.0,DoS Hulk
0.0,DoS Hulk
994.5,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
849.9285714,DoS Hulk
0.0,DoS Hulk
921.0769231,DoS Hulk
921.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1190.1,DoS Hulk
0.0,DoS Hulk
922.0769231,DoS Hulk
850.9285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1199.5,DoS Hulk
854.2142857,DoS Hulk
919.6153846,DoS Hulk
995.0833333,DoS Hulk
922.0769231,DoS Hulk
0.0,DoS Hulk
996.0,DoS Hulk
1087.090909,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1087.909091,DoS Hulk
851.7142857,DoS Hulk
999.75,DoS Hulk
817.0,DoS Hulk
994.1666667,DoS Hulk
1495.0,DoS Hulk
855.2142857,DoS Hulk
995.5833333,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
914.9230769,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
996.9166667,DoS Hulk
919.0769231,DoS Hulk
949.0,DoS Hulk
0.0,DoS Hulk
1328.555556,DoS Hulk
0.0,DoS Hulk
923.2307692,DoS Hulk
0.0,DoS Hulk
852.7857143,DoS Hulk
0.0,DoS Hulk
794.8666667,DoS Hulk
994.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
4.5,DoS Hulk
796.4666667,DoS Hulk
7.25,DoS Hulk
851.0714286,DoS Hulk
922.6923077,DoS Hulk
992.25,DoS Hulk
996.4166667,DoS Hulk
999.1666667,DoS Hulk
1328.111111,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
855.2142857,DoS Hulk
764.1764706,DoS Hulk
0.0,DoS Hulk
798.0666667,DoS Hulk
0.0,DoS Hulk
918.9230769,DoS Hulk
917.3076923,DoS Hulk
998.9166667,DoS Hulk
994.5833333,DoS Hulk
921.3846154,DoS Hulk
796.6666667,DoS Hulk
0.0,DoS Hulk
796.1333333,DoS Hulk
0.0,DoS Hulk
920.4615385,DoS Hulk
917.6153846,DoS Hulk
0.0,DoS Hulk
916.1538462,DoS Hulk
0.0,DoS Hulk
919.8461538,DoS Hulk
916.8461538,DoS Hulk
996.25,DoS Hulk
994.6666667,DoS Hulk
851.3571429,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1194.7,DoS Hulk
954.6923077,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
919.1538462,DoS Hulk
854.3571429,DoS Hulk
795.8,DoS Hulk
915.4615385,DoS Hulk
998.5,DoS Hulk
853.7857143,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
992.0,DoS Hulk
0.0,DoS Hulk
797.9333333,DoS Hulk
0.0,DoS Hulk
748.375,DoS Hulk
796.9333333,DoS Hulk
1327.0,DoS Hulk
1086.0,DoS Hulk
0.0,DoS Hulk
920.7692308,DoS Hulk
1116.818182,DoS Hulk
920.0769231,DoS Hulk
0.0,DoS Hulk
992.6666667,DoS Hulk
1328.111111,DoS Hulk
849.8571429,DoS Hulk
702.8823529,DoS Hulk
996.1666667,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1.5,DoS Hulk
0.0,DoS Hulk
1326.666667,DoS Hulk
995.9166667,DoS Hulk
6.0,DoS Hulk
6.0,DoS Hulk
993.0833333,DoS Hulk
800.4666667,DoS Hulk
991.8333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1490.125,DoS Hulk
1328.777778,DoS Hulk
0.0,DoS Hulk
855.2142857,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
8.0,DoS Hulk
848.7857143,DoS Hulk
0.0,DoS Hulk
918.4615385,DoS Hulk
993.5833333,DoS Hulk
1195.5,DoS Hulk
0.0,DoS Hulk
823.6666667,DoS Hulk
0.0,DoS Hulk
795.1333333,DoS Hulk
1086.545455,DoS Hulk
917.0769231,DoS Hulk
994.3333333,DoS Hulk
994.75,DoS Hulk
916.9230769,DoS Hulk
796.5333333,DoS Hulk
1001.583333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
854.2142857,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
797.8,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
998.1666667,DoS Hulk
799.2666667,DoS Hulk
853.1428571,DoS Hulk
748.5,DoS Hulk
1322.222222,DoS Hulk
1328.777778,DoS Hulk
795.0,DoS Hulk
919.0,DoS Hulk
746.5,DoS Hulk
0.0,DoS Hulk
768.8125,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
921.0769231,DoS Hulk
0.0,DoS Hulk
794.4,DoS Hulk
0.0,DoS Hulk
1089.909091,DoS Hulk
1189.6,DoS Hulk
0.0,DoS Hulk
920.0769231,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1089.727273,DoS Hulk
991.0,DoS Hulk
1323.333333,DoS Hulk
0.0,DoS Hulk
793.9333333,DoS Hulk
993.5,DoS Hulk
990.0,DoS Hulk
996.6666667,DoS Hulk
872.3571429,DoS Hulk
920.9230769,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1082.454545,DoS Hulk
0.0,DoS Hulk
4.5,DoS Hulk
1085.454545,DoS Hulk
0.0,DoS Hulk
917.4615385,DoS Hulk
855.3571429,DoS Hulk
1197.4,DoS Hulk
749.6875,DoS Hulk
0.0,DoS Hulk
995.6666667,DoS Hulk
854.0,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
919.0,DoS Hulk
994.3333333,DoS Hulk
797.6666667,DoS Hulk
997.0833333,DoS Hulk
1087.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1083.545455,DoS Hulk
1493.5,DoS Hulk
997.3333333,DoS Hulk
857.5714286,DoS Hulk
1219.7,DoS Hulk
924.3076923,DoS Hulk
1235.7,DoS Hulk
854.9285714,DoS Hulk
917.7692308,DoS Hulk
0.0,DoS Hulk
918.5384615,DoS Hulk
993.4166667,DoS Hulk
997.9166667,DoS Hulk
6.0,DoS Hulk
850.5,DoS Hulk
946.2307692,DoS Hulk
855.5,DoS Hulk
849.3571429,DoS Hulk
0.0,DoS Hulk
922.0,DoS Hulk
0.0,DoS Hulk
1084.909091,DoS Hulk
918.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
998.25,DoS Hulk
1328.333333,DoS Hulk
917.3076923,DoS Hulk
0.0,DoS Hulk
854.1428571,DoS Hulk
923.8461538,DoS Hulk
995.6666667,DoS Hulk
795.1333333,DoS Hulk
745.1875,DoS Hulk
0.0,DoS Hulk
922.0769231,DoS Hulk
917.5384615,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
759.4705882,DoS Hulk
947.6153846,DoS Hulk
918.2307692,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
917.5384615,DoS Hulk
0.0,DoS Hulk
923.9230769,DoS Hulk
854.5,DoS Hulk
787.6470588,DoS Hulk
0.0,DoS Hulk
918.7692308,DoS Hulk
0.0,DoS Hulk
920.7692308,DoS Hulk
991.5833333,DoS Hulk
852.4285714,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
995.25,DoS Hulk
995.0833333,DoS Hulk
854.0714286,DoS Hulk
997.5,DoS Hulk
921.1538462,DoS Hulk
7.25,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
999.4166667,DoS Hulk
1704.285714,DoS Hulk
919.5384615,DoS Hulk
916.1538462,DoS Hulk
853.0714286,DoS Hulk
999.6666667,DoS Hulk
1000.833333,DoS Hulk
0.0,DoS Hulk
922.0769231,DoS Hulk
995.3333333,DoS Hulk
0.0,DoS Hulk
1086.454545,DoS Hulk
4.5,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1108.636364,DoS Hulk
919.4615385,DoS Hulk
946.8461538,DoS Hulk
0.0,DoS Hulk
799.6,DoS Hulk
795.0,DoS Hulk
993.3333333,DoS Hulk
0.0,DoS Hulk
922.9230769,DoS Hulk
1490.25,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
796.6666667,DoS Hulk
6.833333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
919.1538462,DoS Hulk
1192.2,DoS Hulk
919.9230769,DoS Hulk
747.6875,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
917.3846154,DoS Hulk
995.25,DoS Hulk
991.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
746.875,DoS Hulk
918.7692308,DoS Hulk
1330.555556,DoS Hulk
1485.75,DoS Hulk
918.8461538,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
854.0,DoS Hulk
991.6666667,DoS Hulk
0.0,DoS Hulk
857.0625,DoS Hulk
994.0833333,DoS Hulk
747.4375,DoS Hulk
0.0,DoS Hulk
850.1428571,DoS Hulk
939.4615385,DoS Hulk
873.6428571,DoS Hulk
0.0,DoS Hulk
921.2307692,DoS Hulk
897.8571429,DoS Hulk
994.25,DoS Hulk
1191.2,DoS Hulk
875.7857143,DoS Hulk
0.0,DoS Hulk
857.6428571,DoS Hulk
850.9285714,DoS Hulk
1710.714286,DoS Hulk
0.0,DoS Hulk
8.75,DoS Hulk
797.9333333,DoS Hulk
0.0,DoS Hulk
872.7333333,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1084.727273,DoS Hulk
921.7692308,DoS Hulk
855.1428571,DoS Hulk
921.0,DoS Hulk
925.4615385,DoS Hulk
0.0,DoS Hulk
915.3846154,DoS Hulk
852.5714286,DoS Hulk
795.6,DoS Hulk
0.0,DoS Hulk
921.5384615,DoS Hulk
795.8666667,DoS Hulk
796.9333333,DoS Hulk
852.7857143,DoS Hulk
854.8571429,DoS Hulk
0.0,DoS Hulk
851.8571429,DoS Hulk
0.0,DoS Hulk
996.0833333,DoS Hulk
0.0,DoS Hulk
853.4285714,DoS Hulk
703.5882353,DoS Hulk
794.9333333,DoS Hulk
0.0,DoS Hulk
1089.363636,DoS Hulk
796.6,DoS Hulk
6.0,DoS Hulk
880.7857143,DoS Hulk
798.8666667,DoS Hulk
852.2857143,DoS Hulk
990.4166667,DoS Hulk
853.2142857,DoS Hulk
995.75,DoS Hulk
4.5,DoS Hulk
796.1333333,DoS Hulk
0.0,DoS Hulk
993.3333333,DoS Hulk
1325.555556,DoS Hulk
999.75,DoS Hulk
851.9285714,DoS Hulk
747.4375,DoS Hulk
1320.666667,DoS Hulk
1087.181818,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
1088.818182,DoS Hulk
991.8333333,DoS Hulk
0.0,DoS Hulk
919.9230769,DoS Hulk
1082.0,DoS Hulk
851.5714286,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
995.0833333,DoS Hulk
0.0,DoS Hulk
796.8,DoS Hulk
1083.727273,DoS Hulk
1192.4,DoS Hulk
921.0769231,DoS Hulk
998.6666667,DoS Hulk
994.9166667,DoS Hulk
0.0,DoS Hulk
919.5384615,DoS Hulk
992.6666667,DoS Hulk
817.9333333,DoS Hulk
922.3846154,DoS Hulk
798.2666667,DoS Hulk
944.6428571,DoS Hulk
0.0,DoS Hulk
856.7142857,DoS Hulk
916.9230769,DoS Hulk
924.3846154,DoS Hulk
919.0,DoS Hulk
4.5,DoS Hulk
849.7857143,DoS Hulk
0.0,DoS Hulk
1327.111111,DoS Hulk
1082.181818,DoS Hulk
0.0,DoS Hulk
6.0,DoS Hulk
872.0714286,DoS Hulk
916.5384615,DoS Hulk
849.5,DoS Hulk
0.0,DoS Hulk
922.8461538,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
0.0,DoS Hulk
849.0714286,DoS Hulk
793.6666667,DoS Hulk
789.75,DoS Hulk
991.5833333,DoS Hulk
921.1538462,DoS Hulk
